reservation_id,user_id,user_total_bookings,user_cancelled_bookings,user_recent_bookings_30d,loyalty_level,loyalty_points,date_reservation,seance_date_heure,days_until_seance,booking_lead_hours,seance_hour,seance_weekday,is_weekend,prix_base,langue,film_genre,seat_number,is_premium_seat,statut,cancellation_target
1229,101,6,0,5,SILVER,486,2025-11-11T18:00:00,2025-11-16T07:00:00,5,109,7,6,1,27.6,FR,Comedy,22,0,PENDING,0
1230,101,7,0,6,SILVER,486,2025-11-23T07:00:00,2025-11-26T16:00:00,3,81,16,2,0,21.22,FR,Action,3,1,CONFIRMED,0
1231,101,8,0,0,SILVER,486,2026-04-11T19:00:00,2026-04-26T03:00:00,15,344,3,6,1,22.62,FR,Action,71,0,CONFIRMED,0
1232,102,1,0,0,BRONZE,130,2026-04-05T20:00:00,2026-04-11T21:00:00,6,145,21,5,1,19.4,FR,Drama,119,0,CONFIRMED,0
1233,102,2,0,1,BRONZE,130,2026-01-06T05:00:00,2026-01-19T03:00:00,13,310,3,0,0,17.52,EN,Horror,14,0,CONFIRMED,0
1234,102,3,0,1,BRONZE,130,2026-03-22T03:00:00,2026-03-24T19:00:00,2,64,19,1,0,13.06,FR,Comedy,9,1,CONFIRMED,0
1235,102,4,0,3,BRONZE,130,2025-11-11T22:00:00,2025-11-20T12:00:00,9,206,12,3,0,19.86,FR,Romance,89,0,CONFIRMED,0
1236,102,5,0,2,BRONZE,130,2026-02-25T23:00:00,2026-03-11T19:00:00,14,332,19,2,0,17.76,EN,Sci-Fi,13,0,PENDING,0
1237,102,6,0,5,BRONZE,130,2025-11-10T19:00:00,2025-11-26T19:00:00,16,384,19,2,0,18.11,VO,Comedy,41,0,CONFIRMED,0
1238,102,7,1,4,BRONZE,130,2026-01-23T20:00:00,2026-01-27T02:00:00,4,78,2,1,0,31.24,EN,Drama,3,1,CANCELLED,1
1239,102,8,1,4,BRONZE,130,2026-02-11T08:00:00,2026-02-15T05:00:00,4,93,5,6,1,25.58,AR,Animation,61,0,CONFIRMED,0
1240,103,1,1,0,BRONZE,31,2025-10-27T01:00:00,2025-11-14T02:00:00,18,433,2,4,0,16.57,EN,Romance,100,0,CANCELLED,1
1241,103,2,1,0,BRONZE,31,2026-02-01T00:00:00,2026-02-10T21:00:00,9,237,21,1,0,21.81,FR,Animation,85,0,CONFIRMED,0
1242,103,3,1,0,BRONZE,31,2026-04-15T23:00:00,2026-04-22T15:00:00,7,160,15,2,0,26.2,VO,Romance,110,0,PENDING,0
1243,103,4,1,2,BRONZE,31,2025-12-17T07:00:00,2025-12-23T07:00:00,6,144,7,1,0,25.72,AR,Action,53,0,CONFIRMED,0
1244,103,5,1,1,BRONZE,31,2026-03-13T23:00:00,2026-03-24T19:00:00,11,260,19,1,0,12.62,EN,Sci-Fi,56,0,PENDING,0
1245,103,6,1,3,BRONZE,31,2026-02-28T22:00:00,2026-03-14T19:00:00,14,333,19,5,1,14.16,FR,Sci-Fi,70,0,CONFIRMED,0
1246,103,7,1,5,BRONZE,31,2025-12-06T05:00:00,2025-12-12T02:00:00,6,141,2,4,0,30.21,FR,Drama,76,0,PENDING,0
1247,103,8,1,4,BRONZE,31,2026-01-30T04:00:00,2026-01-31T07:00:00,1,27,7,5,1,23.59,AR,Romance,16,0,CONFIRMED,0
1248,103,9,1,5,BRONZE,31,2026-01-21T01:00:00,2026-01-23T15:00:00,2,62,15,4,0,31.39,EN,Sci-Fi,60,0,CONFIRMED,0
1249,104,1,0,0,SILVER,315,2026-02-05T08:00:00,2026-02-22T15:00:00,17,415,15,6,1,17.89,FR,Comedy,106,0,CONFIRMED,0
1250,104,2,0,1,SILVER,315,2026-01-31T10:00:00,2026-02-09T20:00:00,9,226,20,0,0,19.05,AR,Action,18,0,CONFIRMED,0
1251,104,3,0,2,SILVER,315,2025-12-11T17:00:00,2025-12-15T06:00:00,4,85,6,0,0,31.07,AR,Comedy,94,0,CONFIRMED,0
1252,104,4,0,0,SILVER,315,2026-03-30T01:00:00,2026-04-03T23:00:00,4,118,23,4,0,12.64,VO,Comedy,87,0,CONFIRMED,0
1253,104,5,0,1,SILVER,315,2026-03-25T02:00:00,2026-04-13T23:00:00,19,477,23,0,0,18.04,FR,Animation,87,0,PENDING,0
1254,104,6,0,2,SILVER,315,2026-03-15T04:00:00,2026-03-20T18:00:00,5,134,18,4,0,14.71,EN,Drama,11,1,PENDING,0
1255,104,7,0,6,SILVER,315,2025-12-21T17:00:00,2025-12-25T20:00:00,4,99,20,3,0,19.52,AR,Drama,18,0,CONFIRMED,0
1256,104,8,1,7,SILVER,315,2025-12-11T23:00:00,2025-12-22T04:00:00,11,245,4,0,0,19.08,EN,Thriller,60,0,CANCELLED,1
1257,104,9,1,8,SILVER,315,2025-11-27T10:00:00,2025-12-14T00:00:00,17,398,0,6,1,20.42,AR,Animation,39,0,CONFIRMED,0
1258,104,10,1,6,SILVER,315,2026-01-14T06:00:00,2026-01-27T17:00:00,13,323,17,1,0,22.87,EN,Comedy,97,0,CONFIRMED,0
1259,105,1,0,0,BRONZE,152,2026-03-29T09:00:00,2026-04-04T09:00:00,6,144,9,5,1,28.6,EN,Drama,13,0,CONFIRMED,0
1260,105,2,0,1,BRONZE,152,2025-10-25T00:00:00,2025-11-12T16:00:00,18,448,16,2,0,13.22,AR,Sci-Fi,95,0,CONFIRMED,0
1261,105,3,0,1,BRONZE,152,2025-12-08T06:00:00,2025-12-20T11:00:00,12,293,11,5,1,26.81,EN,Comedy,87,0,CONFIRMED,0
1262,105,4,1,3,BRONZE,152,2025-11-10T01:00:00,2025-11-25T15:00:00,15,374,15,1,0,31.78,FR,Horror,89,0,CANCELLED,1
1263,105,5,2,1,BRONZE,152,2026-04-02T10:00:00,2026-04-05T22:00:00,3,84,22,6,1,24.08,FR,Action,27,0,CANCELLED,1
1264,105,6,2,2,BRONZE,152,2026-04-12T18:00:00,2026-04-22T11:00:00,10,233,11,2,0,19.81,VO,Comedy,62,0,PENDING,0
1265,105,7,2,5,BRONZE,152,2025-12-01T02:00:00,2025-12-18T20:00:00,17,426,20,3,0,24.26,FR,Sci-Fi,16,0,CONFIRMED,0
1266,105,8,2,3,BRONZE,152,2026-03-03T06:00:00,2026-03-20T23:00:00,17,425,23,4,0,26.89,FR,Horror,90,0,CONFIRMED,0
1267,105,9,2,4,BRONZE,152,2026-02-04T01:00:00,2026-02-18T12:00:00,14,347,12,2,0,14.0,EN,Drama,36,0,CONFIRMED,0
1268,105,10,2,4,BRONZE,152,2026-03-22T20:00:00,2026-03-31T23:00:00,9,219,23,1,0,28.27,FR,Comedy,16,0,CONFIRMED,0
1269,105,11,2,6,BRONZE,152,2026-02-01T09:00:00,2026-02-15T09:00:00,14,336,9,6,1,25.01,EN,Drama,117,0,PENDING,0
1270,105,12,2,9,BRONZE,152,2025-12-20T20:00:00,2025-12-26T23:00:00,6,147,23,4,0,12.18,FR,Horror,111,0,CONFIRMED,0
1271,105,13,2,11,BRONZE,152,2025-12-05T22:00:00,2025-12-17T02:00:00,12,268,2,2,0,13.26,EN,Drama,93,0,CONFIRMED,0
1272,105,14,2,5,BRONZE,152,2026-03-15T02:00:00,2026-04-01T01:00:00,17,407,1,2,0,27.25,FR,Drama,118,0,CONFIRMED,0
1273,105,15,3,12,BRONZE,152,2025-12-20T05:00:00,2026-01-01T17:00:00,12,300,17,3,0,26.17,EN,Sci-Fi,34,0,CANCELLED,1
1274,105,16,4,8,BRONZE,152,2026-01-26T16:00:00,2026-02-08T07:00:00,13,303,7,6,1,18.96,EN,Drama,6,1,CANCELLED,1
1275,106,1,0,0,BRONZE,44,2025-12-12T19:00:00,2025-12-19T22:00:00,7,171,22,4,0,27.2,VO,Romance,94,0,CONFIRMED,0
1276,106,2,1,0,BRONZE,44,2026-03-05T22:00:00,2026-03-22T06:00:00,17,392,6,6,1,31.47,VO,Action,33,0,CANCELLED,1
1277,106,3,1,1,BRONZE,44,2026-03-31T20:00:00,2026-04-17T08:00:00,17,396,8,4,0,19.49,EN,Action,23,0,CONFIRMED,0
1278,106,4,1,2,BRONZE,44,2026-01-13T06:00:00,2026-01-27T02:00:00,14,332,2,1,0,23.48,FR,Comedy,57,0,CONFIRMED,0
1279,106,5,1,2,BRONZE,44,2026-03-08T21:00:00,2026-03-26T11:00:00,18,422,11,3,0,22.57,AR,Action,4,1,CONFIRMED,0
1280,106,6,1,3,BRONZE,44,2026-02-26T09:00:00,2026-03-15T21:00:00,17,420,21,6,1,14.81,FR,Romance,73,0,CONFIRMED,0
1281,106,7,1,4,BRONZE,44,2026-03-02T18:00:00,2026-03-13T14:00:00,11,260,14,4,0,15.8,FR,Romance,65,0,CONFIRMED,0
1282,106,8,1,7,BRONZE,44,2025-11-27T06:00:00,2025-12-14T14:00:00,17,416,14,6,1,13.34,FR,Drama,10,1,CONFIRMED,0
1283,106,9,2,8,BRONZE,44,2025-12-08T01:00:00,2025-12-10T10:00:00,2,57,10,2,0,14.36,FR,Animation,43,0,CANCELLED,1
1284,106,10,3,6,BRONZE,44,2026-02-04T02:00:00,2026-02-12T15:00:00,8,205,15,3,0,26.07,FR,Thriller,37,0,CANCELLED,1
1285,106,11,4,10,BRONZE,44,2025-11-23T03:00:00,2025-12-11T13:00:00,18,442,13,3,0,22.36,EN,Drama,80,0,CANCELLED,1
1286,106,12,5,11,BRONZE,44,2025-10-23T07:00:00,2025-11-04T23:00:00,12,304,23,1,0,21.42,VO,Comedy,4,1,CANCELLED,1
1287,106,13,5,9,BRONZE,44,2026-01-02T02:00:00,2026-01-06T14:00:00,4,108,14,1,0,18.69,AR,Action,71,0,CONFIRMED,0
1288,106,14,5,13,BRONZE,44,2025-11-01T09:00:00,2025-11-06T15:00:00,5,126,15,3,0,21.87,AR,Animation,79,0,PENDING,0
1289,106,15,5,1,BRONZE,44,2026-04-09T23:00:00,2026-04-11T17:00:00,2,42,17,5,1,31.0,EN,Animation,11,1,CONFIRMED,0
1290,106,16,6,6,BRONZE,44,2026-03-17T02:00:00,2026-04-01T18:00:00,15,376,18,2,0,12.83,FR,Horror,84,0,CANCELLED,1
1291,106,17,7,14,BRONZE,44,2025-12-18T01:00:00,2026-01-03T23:00:00,16,406,23,5,1,29.0,VO,Action,8,1,CANCELLED,1
1292,107,1,0,0,SILVER,471,2025-10-27T10:00:00,2025-11-08T10:00:00,12,288,10,5,1,21.64,FR,Drama,17,0,CONFIRMED,0
1293,107,2,0,0,SILVER,471,2026-03-15T07:00:00,2026-03-24T21:00:00,9,230,21,1,0,14.36,EN,Thriller,46,0,CONFIRMED,0
1294,107,3,0,1,SILVER,471,2026-04-05T03:00:00,2026-04-10T07:00:00,5,124,7,4,0,13.84,FR,Drama,97,0,PENDING,0
1295,107,4,0,3,SILVER,471,2025-11-25T09:00:00,2025-12-12T17:00:00,17,416,17,4,0,12.3,AR,Romance,10,1,CONFIRMED,0
1296,107,5,0,2,SILVER,471,2026-02-06T09:00:00,2026-02-13T07:00:00,7,166,7,4,0,18.99,EN,Comedy,38,0,CONFIRMED,0
1297,107,6,0,5,SILVER,471,2025-11-02T07:00:00,2025-11-16T13:00:00,14,342,13,6,1,13.54,FR,Animation,64,0,PENDING,0
1298,107,7,0,3,SILVER,471,2026-02-21T20:00:00,2026-03-09T07:00:00,16,371,7,0,0,18.05,FR,Animation,112,0,CONFIRMED,0
1299,107,8,0,4,SILVER,471,2026-02-10T00:00:00,2026-02-25T03:00:00,15,363,3,2,0,22.83,FR,Drama,53,0,CONFIRMED,0
1300,107,9,0,5,SILVER,471,2026-02-07T08:00:00,2026-02-11T22:00:00,4,110,22,2,0,30.24,AR,Horror,40,0,CONFIRMED,0
1301,107,10,0,6,SILVER,471,2026-01-14T06:00:00,2026-01-15T06:00:00,1,24,6,3,0,31.56,EN,Sci-Fi,59,0,CONFIRMED,0
1302,107,11,0,2,SILVER,471,2026-04-11T02:00:00,2026-04-17T06:00:00,6,148,6,4,0,23.76,FR,Thriller,8,1,CONFIRMED,0
1303,107,12,0,9,SILVER,471,2025-12-14T10:00:00,2026-01-02T01:00:00,19,447,1,4,0,19.65,FR,Comedy,49,0,CONFIRMED,0
1304,107,13,0,3,SILVER,471,2026-04-06T01:00:00,2026-04-06T23:00:00,0,22,23,0,0,22.83,FR,Action,78,0,CONFIRMED,0
1305,107,14,0,9,SILVER,471,2026-02-10T16:00:00,2026-02-15T12:00:00,5,116,12,6,1,27.15,FR,Romance,56,0,PENDING,0
1306,107,15,0,4,SILVER,471,2026-04-05T07:00:00,2026-04-17T08:00:00,12,289,8,4,0,19.76,AR,Sci-Fi,110,0,CONFIRMED,0
1307,107,16,0,12,SILVER,471,2025-12-31T16:00:00,2026-01-16T06:00:00,16,374,6,4,0,23.37,EN,Comedy,49,0,PENDING,0
1308,107,17,0,10,SILVER,471,2026-02-18T06:00:00,2026-03-09T20:00:00,19,470,20,0,0,12.3,AR,Thriller,11,1,PENDING,0
1309,107,18,0,12,SILVER,471,2026-02-03T00:00:00,2026-02-15T10:00:00,12,298,10,6,1,19.89,EN,Drama,85,0,CONFIRMED,0
1310,108,1,1,0,SILVER,317,2025-11-01T00:00:00,2025-11-19T02:00:00,18,434,2,2,0,17.29,FR,Horror,57,0,CANCELLED,1
1311,108,2,1,0,SILVER,317,2026-04-09T23:00:00,2026-04-20T10:00:00,11,251,10,0,0,24.75,EN,Drama,75,0,CONFIRMED,0
1312,108,3,1,2,SILVER,317,2025-11-13T17:00:00,2025-11-20T15:00:00,7,166,15,3,0,31.07,FR,Comedy,101,0,PENDING,0
1313,108,4,1,1,SILVER,317,2026-03-18T03:00:00,2026-03-31T19:00:00,13,328,19,1,0,15.49,AR,Sci-Fi,30,0,CONFIRMED,0
1314,108,5,2,4,SILVER,317,2025-10-25T18:00:00,2025-11-13T08:00:00,19,446,8,3,0,20.81,FR,Animation,30,0,CANCELLED,1
1315,108,6,3,2,SILVER,317,2026-02-12T02:00:00,2026-02-12T16:00:00,0,14,16,3,0,25.57,AR,Drama,92,0,CANCELLED,1
1316,108,7,4,3,SILVER,317,2026-02-17T23:00:00,2026-02-20T12:00:00,3,61,12,4,0,13.55,FR,Horror,31,0,CANCELLED,1
1317,108,8,5,7,SILVER,317,2025-11-23T23:00:00,2025-12-11T21:00:00,18,430,21,3,0,28.45,FR,Sci-Fi,113,0,CANCELLED,1
1318,108,9,5,2,SILVER,317,2026-04-13T00:00:00,2026-04-26T04:00:00,13,316,4,6,1,27.76,FR,Drama,84,0,PENDING,0
1319,108,10,6,5,SILVER,317,2026-02-03T10:00:00,2026-02-07T02:00:00,4,88,2,5,1,19.37,FR,Comedy,76,0,CANCELLED,1
1320,108,11,6,10,SILVER,317,2025-11-15T04:00:00,2025-12-02T15:00:00,17,419,15,1,0,18.26,AR,Sci-Fi,101,0,CONFIRMED,0
1321,108,12,6,6,SILVER,317,2026-02-22T22:00:00,2026-03-12T21:00:00,18,431,21,3,0,23.65,EN,Comedy,98,0,CONFIRMED,0
1322,108,13,6,3,SILVER,317,2026-03-31T03:00:00,2026-04-12T10:00:00,12,295,10,6,1,22.07,EN,Animation,54,0,CONFIRMED,0
1323,108,14,7,11,SILVER,317,2025-12-05T09:00:00,2025-12-18T13:00:00,13,316,13,3,0,21.45,EN,Drama,35,0,CANCELLED,1
1324,108,15,8,14,SILVER,317,2025-11-23T01:00:00,2025-12-12T17:00:00,19,472,17,4,0,16.88,FR,Romance,47,0,CANCELLED,1
1325,108,16,9,8,SILVER,317,2026-01-29T07:00:00,2026-02-13T07:00:00,15,360,7,4,0,16.82,AR,Thriller,47,0,CANCELLED,1
1326,108,17,9,15,SILVER,317,2025-11-26T18:00:00,2025-11-28T15:00:00,2,45,15,4,0,30.29,EN,Animation,58,0,CONFIRMED,0
1327,108,18,9,6,SILVER,317,2026-03-17T17:00:00,2026-03-23T04:00:00,6,131,4,0,0,27.53,FR,Animation,18,0,PENDING,0
1328,109,1,0,0,BRONZE,40,2025-12-11T06:00:00,2025-12-23T18:00:00,12,300,18,1,0,21.88,VO,Comedy,24,0,CONFIRMED,0
1329,109,2,1,0,BRONZE,40,2026-03-19T21:00:00,2026-03-25T17:00:00,6,140,17,2,0,27.31,AR,Horror,13,0,CANCELLED,1
1330,109,3,1,1,BRONZE,40,2026-04-10T21:00:00,2026-04-11T15:00:00,1,18,15,5,1,25.8,VO,Action,111,0,CONFIRMED,0
1331,109,4,1,3,BRONZE,40,2025-12-31T23:00:00,2026-01-03T22:00:00,3,71,22,5,1,20.05,EN,Sci-Fi,16,0,PENDING,0
1332,109,5,1,3,BRONZE,40,2026-01-22T16:00:00,2026-02-04T21:00:00,13,317,21,2,0,24.33,VO,Action,95,0,PENDING,0
1333,109,6,1,5,BRONZE,40,2026-01-04T20:00:00,2026-01-20T21:00:00,16,385,21,1,0,28.7,FR,Horror,18,0,PENDING,0
1334,109,7,1,6,BRONZE,40,2025-11-19T18:00:00,2025-11-21T18:00:00,2,48,18,4,0,15.05,FR,Animation,87,0,CONFIRMED,0
1335,109,8,1,6,BRONZE,40,2025-12-28T05:00:00,2026-01-08T07:00:00,11,266,7,3,0,26.45,FR,Romance,30,0,CONFIRMED,0
1336,109,9,1,8,BRONZE,40,2025-11-25T18:00:00,2025-12-15T03:00:00,20,465,3,0,0,22.5,EN,Thriller,37,0,CONFIRMED,0
1337,109,10,1,2,BRONZE,40,2026-03-05T06:00:00,2026-03-06T09:00:00,1,27,9,4,0,28.28,AR,Thriller,27,0,CONFIRMED,0
1338,109,11,1,10,BRONZE,40,2025-11-13T00:00:00,2025-11-15T08:00:00,2,56,8,5,1,18.95,FR,Comedy,63,0,PENDING,0
1339,110,1,1,0,GOLD,608,2026-02-19T02:00:00,2026-02-22T08:00:00,3,78,8,6,1,13.92,EN,Horror,22,0,CANCELLED,1
1340,110,2,1,0,GOLD,608,2026-04-08T17:00:00,2026-04-20T10:00:00,12,281,10,0,0,27.98,FR,Romance,4,1,CONFIRMED,0
1341,110,3,1,2,GOLD,608,2025-11-23T21:00:00,2025-12-09T17:00:00,16,380,17,1,0,20.9,FR,Horror,118,0,CONFIRMED,0
1342,110,4,1,2,GOLD,608,2026-03-19T20:00:00,2026-04-08T01:00:00,20,461,1,2,0,20.65,FR,Romance,36,0,CONFIRMED,0
1343,110,5,1,3,GOLD,608,2026-01-19T08:00:00,2026-02-04T11:00:00,16,387,11,2,0,27.87,AR,Drama,65,0,CONFIRMED,0
1344,110,6,1,5,GOLD,608,2025-12-09T08:00:00,2025-12-24T15:00:00,15,367,15,2,0,25.76,VO,Action,13,0,PENDING,0
1345,110,7,1,4,GOLD,608,2026-01-28T04:00:00,2026-02-15T08:00:00,18,436,8,6,1,23.16,AR,Sci-Fi,82,0,CONFIRMED,0
1346,110,8,1,7,GOLD,608,2025-11-19T22:00:00,2025-12-08T18:00:00,19,452,18,0,0,30.86,EN,Comedy,20,0,CONFIRMED,0
1347,110,9,1,8,GOLD,608,2025-12-13T01:00:00,2025-12-16T02:00:00,3,73,2,1,0,15.97,AR,Thriller,110,0,CONFIRMED,0
1348,110,10,1,7,GOLD,608,2025-12-29T08:00:00,2026-01-09T01:00:00,11,257,1,4,0,23.15,FR,Comedy,54,0,CONFIRMED,0
1349,111,1,0,0,SILVER,407,2025-11-02T05:00:00,2025-11-21T04:00:00,19,455,4,4,0,18.0,FR,Comedy,63,0,CONFIRMED,0
1350,111,2,0,1,SILVER,407,2025-11-16T23:00:00,2025-11-28T19:00:00,12,284,19,4,0,21.62,FR,Action,113,0,PENDING,0
1351,111,3,0,0,SILVER,407,2026-01-01T20:00:00,2026-01-09T00:00:00,8,172,0,4,0,16.95,FR,Comedy,41,0,CONFIRMED,0
1352,111,4,0,1,SILVER,407,2026-01-08T06:00:00,2026-01-25T00:00:00,17,402,0,6,1,29.64,AR,Romance,77,0,CONFIRMED,0
1353,111,5,0,1,SILVER,407,2026-02-04T02:00:00,2026-02-15T03:00:00,11,265,3,6,1,16.3,AR,Drama,72,0,CONFIRMED,0
1354,111,6,0,3,SILVER,407,2026-01-27T21:00:00,2026-02-05T11:00:00,9,206,11,3,0,28.18,FR,Comedy,7,1,PENDING,0
1355,111,7,0,4,SILVER,407,2026-01-23T09:00:00,2026-01-30T04:00:00,7,163,4,4,0,20.95,FR,Thriller,69,0,CONFIRMED,0
1356,111,8,0,7,SILVER,407,2025-11-13T00:00:00,2025-11-16T00:00:00,3,72,0,6,1,24.1,FR,Sci-Fi,103,0,PENDING,0
1357,111,9,0,5,SILVER,407,2026-01-23T23:00:00,2026-02-09T13:00:00,17,398,13,0,0,27.32,FR,Action,27,0,CONFIRMED,0
1358,111,10,0,0,SILVER,407,2026-03-09T17:00:00,2026-03-18T09:00:00,9,208,9,2,0,29.19,FR,Romance,117,0,CONFIRMED,0
1359,111,11,0,10,SILVER,407,2025-11-29T03:00:00,2025-11-29T15:00:00,0,12,15,5,1,12.72,FR,Thriller,14,0,PENDING,0
1360,111,12,1,1,SILVER,407,2026-04-09T05:00:00,2026-04-15T11:00:00,6,150,11,2,0,18.03,FR,Romance,32,0,CANCELLED,1
1361,111,13,2,2,SILVER,407,2026-03-18T22:00:00,2026-04-02T03:00:00,15,341,3,3,0,20.02,AR,Thriller,111,0,CANCELLED,1
1362,111,14,2,3,SILVER,407,2026-03-31T18:00:00,2026-04-16T09:00:00,16,375,9,3,0,26.07,AR,Action,96,0,CONFIRMED,0
1363,111,15,2,4,SILVER,407,2026-03-12T07:00:00,2026-03-28T05:00:00,16,382,5,5,1,23.76,FR,Romance,110,0,CONFIRMED,0
1364,111,16,2,14,SILVER,407,2025-12-09T10:00:00,2025-12-16T02:00:00,7,160,2,1,0,17.48,FR,Comedy,84,0,CONFIRMED,0
1365,112,1,0,0,BRONZE,124,2025-12-17T01:00:00,2026-01-05T15:00:00,19,470,15,0,0,26.06,EN,Drama,64,0,PENDING,0
1366,112,2,0,1,BRONZE,124,2025-12-01T07:00:00,2025-12-11T04:00:00,10,237,4,3,0,16.48,VO,Drama,30,0,CONFIRMED,0
1367,112,3,0,0,BRONZE,124,2026-03-23T01:00:00,2026-03-30T09:00:00,7,176,9,0,0,14.88,EN,Action,72,0,PENDING,0
1368,112,4,0,3,BRONZE,124,2025-12-14T16:00:00,2025-12-20T05:00:00,6,133,5,5,1,13.68,FR,Romance,67,0,CONFIRMED,0
1369,112,5,1,1,BRONZE,124,2026-02-19T09:00:00,2026-03-07T23:00:00,16,398,23,5,1,21.87,FR,Sci-Fi,107,0,CANCELLED,1
1370,112,6,1,2,BRONZE,124,2026-01-26T16:00:00,2026-02-08T16:00:00,13,312,16,6,1,20.13,FR,Sci-Fi,97,0,CONFIRMED,0
1371,112,7,1,6,BRONZE,124,2025-12-13T00:00:00,2025-12-27T03:00:00,14,339,3,5,1,16.71,EN,Horror,72,0,PENDING,0
1372,112,8,1,1,BRONZE,124,2026-03-30T07:00:00,2026-04-08T14:00:00,9,223,14,2,0,25.99,FR,Romance,21,0,CONFIRMED,0
1373,112,9,1,3,BRONZE,124,2026-02-27T20:00:00,2026-03-18T15:00:00,19,451,15,2,0,31.44,FR,Drama,22,0,CONFIRMED,0
1374,112,10,1,4,BRONZE,124,2026-03-14T17:00:00,2026-03-23T21:00:00,9,220,21,0,0,19.99,FR,Drama,38,0,PENDING,0
1375,112,11,1,6,BRONZE,124,2026-02-08T18:00:00,2026-02-15T21:00:00,7,171,21,6,1,24.3,FR,Sci-Fi,19,0,CONFIRMED,0
1376,112,12,1,11,BRONZE,124,2025-11-12T23:00:00,2025-11-24T06:00:00,12,271,6,0,0,24.09,EN,Comedy,43,0,PENDING,0
1377,113,1,0,0,BRONZE,141,2026-01-03T05:00:00,2026-01-06T15:00:00,3,82,15,1,0,21.41,VO,Action,90,0,CONFIRMED,0
1378,113,2,0,1,BRONZE,141,2025-12-02T20:00:00,2025-12-10T03:00:00,8,175,3,2,0,13.89,EN,Animation,9,1,CONFIRMED,0
1379,113,3,0,0,BRONZE,141,2026-02-20T23:00:00,2026-03-06T14:00:00,14,327,14,4,0,12.28,FR,Comedy,117,0,CONFIRMED,0
1380,113,4,0,2,BRONZE,141,2026-01-30T23:00:00,2026-02-13T12:00:00,14,325,12,4,0,27.34,VO,Animation,83,0,CONFIRMED,0
1381,113,5,0,1,BRONZE,141,2026-03-11T07:00:00,2026-03-27T03:00:00,16,380,3,4,0,16.33,FR,Animation,17,0,CONFIRMED,0
1382,113,6,0,4,BRONZE,141,2026-01-11T00:00:00,2026-01-23T12:00:00,12,300,12,4,0,27.44,EN,Comedy,104,0,CONFIRMED,0
1383,113,7,0,6,BRONZE,141,2025-12-19T04:00:00,2025-12-23T00:00:00,4,92,0,1,0,12.05,FR,Comedy,119,0,CONFIRMED,0
1384,113,8,0,2,BRONZE,141,2026-03-07T19:00:00,2026-03-26T16:00:00,19,453,16,3,0,12.0,FR,Thriller,18,0,CONFIRMED,0
1385,114,1,0,0,BRONZE,97,2026-02-16T17:00:00,2026-02-25T08:00:00,9,207,8,2,0,19.55,FR,Horror,40,0,CONFIRMED,0
1386,114,2,0,0,BRONZE,97,2026-03-30T04:00:00,2026-04-02T23:00:00,3,91,23,3,0,30.91,AR,Sci-Fi,108,0,CONFIRMED,0
1387,114,3,1,2,BRONZE,97,2025-10-24T02:00:00,2025-11-07T22:00:00,14,356,22,4,0,14.4,VO,Sci-Fi,23,0,CANCELLED,1
1388,114,4,1,2,BRONZE,97,2026-01-15T20:00:00,2026-02-01T12:00:00,17,400,12,6,1,25.4,AR,Comedy,72,0,PENDING,0
1389,114,5,1,2,BRONZE,97,2026-03-01T22:00:00,2026-03-10T03:00:00,9,197,3,1,0,15.58,AR,Action,57,0,CONFIRMED,0
1390,114,6,2,5,BRONZE,97,2025-11-20T01:00:00,2025-11-27T07:00:00,7,174,7,3,0,13.88,FR,Comedy,118,0,CANCELLED,1
1391,114,7,2,4,BRONZE,97,2026-02-09T09:00:00,2026-02-23T10:00:00,14,337,10,0,0,17.5,EN,Action,90,0,CONFIRMED,0
1392,114,8,2,1,BRONZE,97,2026-04-04T16:00:00,2026-04-22T11:00:00,18,427,11,2,0,12.61,AR,Horror,78,0,CONFIRMED,0
1393,114,9,3,7,BRONZE,97,2025-12-18T17:00:00,2026-01-05T04:00:00,18,419,4,0,0,14.08,FR,Animation,92,0,CANCELLED,1
1394,114,10,3,5,BRONZE,97,2026-03-05T06:00:00,2026-03-07T06:00:00,2,48,6,5,1,20.39,AR,Action,82,0,CONFIRMED,0
1395,114,11,3,9,BRONZE,97,2025-12-01T02:00:00,2025-12-19T12:00:00,18,442,12,4,0,15.88,EN,Action,108,0,PENDING,0
1396,114,12,3,6,BRONZE,97,2026-03-06T16:00:00,2026-03-22T07:00:00,16,375,7,6,1,30.89,EN,Thriller,52,0,CONFIRMED,0
1397,114,13,4,4,BRONZE,97,2026-04-04T08:00:00,2026-04-08T16:00:00,4,104,16,2,0,28.5,EN,Sci-Fi,11,1,CANCELLED,1
1398,114,14,4,3,BRONZE,97,2026-04-08T02:00:00,2026-04-21T07:00:00,13,317,7,1,0,15.97,EN,Comedy,96,0,PENDING,0
1399,114,15,5,10,BRONZE,97,2026-01-30T02:00:00,2026-02-11T07:00:00,12,293,7,2,0,19.01,FR,Animation,90,0,CANCELLED,1
1400,114,16,5,13,BRONZE,97,2025-12-22T08:00:00,2025-12-25T01:00:00,3,65,1,3,0,30.36,FR,Action,41,0,PENDING,0
1401,115,1,0,0,BRONZE,22,2026-01-13T20:00:00,2026-01-15T19:00:00,2,47,19,3,0,29.54,VO,Drama,88,0,PENDING,0
1402,115,2,0,0,BRONZE,22,2026-03-02T06:00:00,2026-03-09T02:00:00,7,164,2,0,0,13.07,AR,Comedy,18,0,CONFIRMED,0
